Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_LargeAddressAware;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;80;592521400;128;4629073.44
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;81;561958000;128;4390296.88
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;82;536597900;128;4192171.09
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;83;604624700;128;4723630.47
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;84;605269200;128;4728665.63
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;85;590420300;128;4612658.59
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;86;622134200;128;4860423.44
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;87;570963800;128;4460654.69
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;88;601691900;128;4700717.97
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;89;608415100;128;4753242.97
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;90;605496800;128;4730443.75
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;91;613304900;128;4791444.53
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;92;605885700;128;4733482.03
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;93;658550000;128;5144921.88
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;94;552700100;128;4317969.53
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;95;656339300;128;5127650.78
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;96;592433700;128;4628388.28
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;97;539145900;128;4212077.34
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;98;603210800;128;4712584.38
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;99;540467200;128;4222400
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Actual;100;654351100;128;5112117.97
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;1;584239950;128;4564374.61
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;2;577671750;128;4513060.55
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;3;584568750;128;4566943.36
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;4;583030950;128;4554929.3
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;5;578966550;128;4523176.17
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;6;588798650;128;4599989.45
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;7;653811450;128;5107901.95
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;8;585187850;128;4571780.08
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;9;585732250;128;4576033.2
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;10;578639850;128;4520623.83
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;11;573010150;128;4476641.8
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;12;603028950;128;4711163.67
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;13;654896650;128;5116380.08
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;14;604284750;128;4720974.61
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;15;662487550;128;5175683.98
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;16;647678850;128;5059991.02
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;17;612233550;128;4783074.61
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;18;597871250;128;4670869.14
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;19;583151650;128;4555872.27
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;20;667809250;128;5217259.77
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;21;607374450;128;4745112.89
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;22;539614150;128;4215735.55
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;23;596239350;128;4658119.92
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;24;582773150;128;4552915.23
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;25;580650250;128;4536330.08
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;26;623604550;128;4871910.55
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;27;626425550;128;4893949.61
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;28;563864950;128;4405194.92
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;29;633789550;128;4951480.86
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;30;599577650;128;4684200.39
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;31;539807750;128;4217248.05
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;32;607237450;128;4744042.58
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;33;611544250;128;4777689.45
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;34;544087250;128;4250681.64
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;35;634212850;128;4954787.89
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;36;583258250;128;4556705.08
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;37;626734350;128;4896362.11
EditorFeaturesBenchmark.FoldingRanges;AnyText.PerformanceTests;EditorFeaturesBenchmark;FoldingRanges;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=schema;1;Workload;Result;38;564845150;128;4412852.73
